from,to,files,text,fileReason,textReason
"pdf-reorder","svg-creator","false","false","""SVG & Vector Studio"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","ascii-banner","false","false","""ASCII Art & Retro Banner Generator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","image-to-ascii","false","false","Cannot connect ""PDF Page Reorderer"" to ""Image → ASCII Art Converter"": produces document files; requires image files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","ascii-table","false","false","""ASCII & Unicode Table Generator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","xml-json","false","false","""XML ⇄ JSON Converter & Formatter"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","text-analyzer","false","false","""Text Statistics & Readability Analyzer"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","curl-converter","false","false","""cURL ⇄ Multi-Language Code Generator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","json-schema","false","false","""JSON Schema Validator & Generator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","chmod-calculator","false","false","""Chmod & Unix Permission Calculator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","keypair-generator","false","false","""Cryptographic Keypair Generator"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","semver-calculator","false","false","""SemVer Calculator & Range Tester"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","image-palette","false","false","Cannot connect ""PDF Page Reorderer"" to ""Image Color Palette & Swatch Extractor"": produces document files; requires image files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","image-slicer","false","false","Cannot connect ""PDF Page Reorderer"" to ""Image Slicer & Grid Splitter"": produces document files; requires image files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","image-grid","false","false","Cannot connect ""PDF Page Reorderer"" to ""Contact Sheet & Collage Grid Builder"": produces document files; requires image files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","gradient-studio","false","false","""CSS & Vector Gradient Studio"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","pdf-numberer","true","false","Compatible at media-domain level","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","pdf-watermark","true","false","Compatible at media-domain level","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","markdown-to-pdf","false","false","""Markdown / Text → PDF Exporter"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","duplicate-finder","true","false","Compatible at media-domain level","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","folder-analyzer","true","false","Compatible at media-domain level","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","checksum-verifier","true","false","Compatible at media-domain level","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","audio-trimmer","false","false","Cannot connect ""PDF Page Reorderer"" to ""Audio Waveform Visualizer & Trimmer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","audio-normalize","false","false","Cannot connect ""PDF Page Reorderer"" to ""Audio Loudness & Volume Normalizer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","id-photo-maker","false","false","Cannot connect ""PDF Page Reorderer"" to ""ID & Passport Photo Studio"": produces document files; requires image files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","token-counter","false","false","Cannot connect ""PDF Page Reorderer"" to ""Token & Context Studio"": produces document files; requires textfile files. Select or extract compatible artifacts first.","""PDF Page Reorderer"" does not produce text."
"pdf-reorder","local-llm-playground","false","false","""Local LLM Playground & Benchmark"" does not accept files.","""PDF Page Reorderer"" does not produce text."
"images-to-pdf","json-format","false","false","""JSON Formatter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","base64-codec","false","false","""Base64 Encoder / Decoder"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","markdown-preview","false","false","""Markdown Preview"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","yaml-json","false","false","""YAML ⇄ JSON Converter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","csv-json","false","false","""CSV ⇄ JSON Converter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","text-diff","false","false","""Text Diff"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","file-metadata","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","image-preview","false","false","Cannot connect ""Images → PDF"" to ""Image Preview"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","qr-generator","false","false","""QR Code Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","regex-tester","false","false","""Regex Tester"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","jwt-decoder","false","false","""JWT Decoder"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","timestamp-converter","false","false","""Unix Timestamp Converter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","hash-generator","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","url-utils","false","false","""URL Utilities"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","uuid-generator","false","false","""UUID Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","qr-decoder","false","false","Cannot connect ""Images → PDF"" to ""QR Decoder"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","passphrase-generator","false","false","""Passphrase Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","prompt-library","false","false","""Prompt Library"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","sql-formatter","false","false","""SQL Formatter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","cron-explainer","false","false","""Cron Helper"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","text-cases","false","false","""Case Converter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","html-entities","false","false","""HTML Entities & Slug"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","mime-lookup","false","false","""MIME Type Lookup"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","http-status","false","false","""HTTP Status Codes"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","image-convert","false","false","Cannot connect ""Images → PDF"" to ""Image Converter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","image-compress","false","false","Cannot connect ""Images → PDF"" to ""Image Compressor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","zip-create","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","zip-extract","false","false","Cannot connect ""Images → PDF"" to ""ZIP & Archive Extractor"": produces document files; requires archive files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","batch-rename","false","false","""Batch Rename"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-merge","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-split","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-preview","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-rotate","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-compress","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-reorder","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","images-to-pdf","false","false","Cannot connect ""Images → PDF"" to ""Images → PDF"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-to-images","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","image-exif","false","false","Cannot connect ""Images → PDF"" to ""EXIF Inspector"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","video-convert","false","false","Cannot connect ""Images → PDF"" to ""Video Converter"": produces document files; requires video files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","video-compress","false","false","Cannot connect ""Images → PDF"" to ""Video Compressor"": produces document files; requires video files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","video-to-gif","false","false","Cannot connect ""Images → PDF"" to ""Video → GIF"": produces document files; requires video files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","extract-audio","false","false","Cannot connect ""Images → PDF"" to ""Audio Extractor"": produces document files; requires video files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","audio-convert","false","false","Cannot connect ""Images → PDF"" to ""Audio Converter"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","color-converter","false","false","""Color Converter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","brand-bible","false","false","""Brand Bible Creator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","json-to-types","false","false","""JSON → TypeScript Types"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","image-watermark","false","false","Cannot connect ""Images → PDF"" to ""Image Watermarker"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","icon-pack","false","false","Cannot connect ""Images → PDF"" to ""Icon Pack Generator"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","social-resizer","false","false","Cannot connect ""Images → PDF"" to ""Social Preset Resizer"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-to-text","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","image-ocr","false","false","Cannot connect ""Images → PDF"" to ""Image OCR Extractor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","archive-inspect","false","false","Cannot connect ""Images → PDF"" to ""Archive Inspector"": produces document files; requires archive files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","svg-creator","false","false","""SVG & Vector Studio"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","ascii-banner","false","false","""ASCII Art & Retro Banner Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","image-to-ascii","false","false","Cannot connect ""Images → PDF"" to ""Image → ASCII Art Converter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","ascii-table","false","false","""ASCII & Unicode Table Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","xml-json","false","false","""XML ⇄ JSON Converter & Formatter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","text-analyzer","false","false","""Text Statistics & Readability Analyzer"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","curl-converter","false","false","""cURL ⇄ Multi-Language Code Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","json-schema","false","false","""JSON Schema Validator & Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","chmod-calculator","false","false","""Chmod & Unix Permission Calculator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","keypair-generator","false","false","""Cryptographic Keypair Generator"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","semver-calculator","false","false","""SemVer Calculator & Range Tester"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","image-palette","false","false","Cannot connect ""Images → PDF"" to ""Image Color Palette & Swatch Extractor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","image-slicer","false","false","Cannot connect ""Images → PDF"" to ""Image Slicer & Grid Splitter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","image-grid","false","false","Cannot connect ""Images → PDF"" to ""Contact Sheet & Collage Grid Builder"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","gradient-studio","false","false","""CSS & Vector Gradient Studio"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-numberer","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","pdf-watermark","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","markdown-to-pdf","false","false","""Markdown / Text → PDF Exporter"" does not accept files.","""Images → PDF"" does not produce text."
"images-to-pdf","duplicate-finder","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","folder-analyzer","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","checksum-verifier","true","false","Compatible at media-domain level","""Images → PDF"" does not produce text."
"images-to-pdf","audio-trimmer","false","false","Cannot connect ""Images → PDF"" to ""Audio Waveform Visualizer & Trimmer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","audio-normalize","false","false","Cannot connect ""Images → PDF"" to ""Audio Loudness & Volume Normalizer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","id-photo-maker","false","false","Cannot connect ""Images → PDF"" to ""ID & Passport Photo Studio"": produces document files; requires image files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","token-counter","false","false","Cannot connect ""Images → PDF"" to ""Token & Context Studio"": produces document files; requires textfile files. Select or extract compatible artifacts first.","""Images → PDF"" does not produce text."
"images-to-pdf","local-llm-playground","false","false","""Local LLM Playground & Benchmark"" does not accept files.","""Images → PDF"" does not produce text."
"pdf-to-images","json-format","false","false","""JSON Formatter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","base64-codec","false","false","""Base64 Encoder / Decoder"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","markdown-preview","false","false","""Markdown Preview"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","yaml-json","false","false","""YAML ⇄ JSON Converter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","csv-json","false","false","""CSV ⇄ JSON Converter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","text-diff","false","false","""Text Diff"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","file-metadata","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","image-preview","false","false","Cannot connect ""PDF → Images"" to ""Image Preview"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","qr-generator","false","false","""QR Code Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","regex-tester","false","false","""Regex Tester"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","jwt-decoder","false","false","""JWT Decoder"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","timestamp-converter","false","false","""Unix Timestamp Converter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","hash-generator","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","url-utils","false","false","""URL Utilities"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","uuid-generator","false","false","""UUID Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","qr-decoder","false","false","Cannot connect ""PDF → Images"" to ""QR Decoder"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","passphrase-generator","false","false","""Passphrase Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","prompt-library","false","false","""Prompt Library"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","sql-formatter","false","false","""SQL Formatter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","cron-explainer","false","false","""Cron Helper"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","text-cases","false","false","""Case Converter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","html-entities","false","false","""HTML Entities & Slug"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","mime-lookup","false","false","""MIME Type Lookup"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","http-status","false","false","""HTTP Status Codes"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","image-convert","false","false","Cannot connect ""PDF → Images"" to ""Image Converter"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","image-compress","false","false","Cannot connect ""PDF → Images"" to ""Image Compressor"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","zip-create","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","zip-extract","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","batch-rename","false","false","""Batch Rename"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-merge","false","false","Cannot connect ""PDF → Images"" to ""PDF Merger"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-split","false","false","Cannot connect ""PDF → Images"" to ""PDF Splitter"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-preview","false","false","Cannot connect ""PDF → Images"" to ""PDF Preview"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-rotate","false","false","Cannot connect ""PDF → Images"" to ""PDF Rotator"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-compress","false","false","Cannot connect ""PDF → Images"" to ""PDF Optimizer"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-reorder","false","false","Cannot connect ""PDF → Images"" to ""PDF Page Reorderer"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","images-to-pdf","false","false","Cannot connect ""PDF → Images"" to ""Images → PDF"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-to-images","false","false","Cannot connect ""PDF → Images"" to ""PDF → Images"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","image-exif","false","false","Cannot connect ""PDF → Images"" to ""EXIF Inspector"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","video-convert","false","false","Cannot connect ""PDF → Images"" to ""Video Converter"": produces archive files; requires video files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","video-compress","false","false","Cannot connect ""PDF → Images"" to ""Video Compressor"": produces archive files; requires video files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","video-to-gif","false","false","Cannot connect ""PDF → Images"" to ""Video → GIF"": produces archive files; requires video files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","extract-audio","false","false","Cannot connect ""PDF → Images"" to ""Audio Extractor"": produces archive files; requires video files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","audio-convert","false","false","Cannot connect ""PDF → Images"" to ""Audio Converter"": produces archive files; requires audio files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","color-converter","false","false","""Color Converter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","brand-bible","false","false","""Brand Bible Creator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","json-to-types","false","false","""JSON → TypeScript Types"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","image-watermark","false","false","Cannot connect ""PDF → Images"" to ""Image Watermarker"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","icon-pack","false","false","Cannot connect ""PDF → Images"" to ""Icon Pack Generator"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","social-resizer","false","false","Cannot connect ""PDF → Images"" to ""Social Preset Resizer"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-to-text","false","false","Cannot connect ""PDF → Images"" to ""PDF → Text"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","image-ocr","false","false","Cannot connect ""PDF → Images"" to ""Image OCR Extractor"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","archive-inspect","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","svg-creator","false","false","""SVG & Vector Studio"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","ascii-banner","false","false","""ASCII Art & Retro Banner Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","image-to-ascii","false","false","Cannot connect ""PDF → Images"" to ""Image → ASCII Art Converter"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","ascii-table","false","false","""ASCII & Unicode Table Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","xml-json","false","false","""XML ⇄ JSON Converter & Formatter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","text-analyzer","false","false","""Text Statistics & Readability Analyzer"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","curl-converter","false","false","""cURL ⇄ Multi-Language Code Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","json-schema","false","false","""JSON Schema Validator & Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","chmod-calculator","false","false","""Chmod & Unix Permission Calculator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","keypair-generator","false","false","""Cryptographic Keypair Generator"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","semver-calculator","false","false","""SemVer Calculator & Range Tester"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","image-palette","false","false","Cannot connect ""PDF → Images"" to ""Image Color Palette & Swatch Extractor"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","image-slicer","false","false","Cannot connect ""PDF → Images"" to ""Image Slicer & Grid Splitter"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","image-grid","false","false","Cannot connect ""PDF → Images"" to ""Contact Sheet & Collage Grid Builder"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","gradient-studio","false","false","""CSS & Vector Gradient Studio"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-numberer","false","false","Cannot connect ""PDF → Images"" to ""PDF Page Numberer & Bates Stamper"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","pdf-watermark","false","false","Cannot connect ""PDF → Images"" to ""PDF Watermarker & Stamp Applier"": produces archive files; requires document files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","markdown-to-pdf","false","false","""Markdown / Text → PDF Exporter"" does not accept files.","""PDF → Images"" does not produce text."
"pdf-to-images","duplicate-finder","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","folder-analyzer","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","checksum-verifier","true","false","Compatible at media-domain level","""PDF → Images"" does not produce text."
"pdf-to-images","audio-trimmer","false","false","Cannot connect ""PDF → Images"" to ""Audio Waveform Visualizer & Trimmer"": produces archive files; requires audio files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","audio-normalize","false","false","Cannot connect ""PDF → Images"" to ""Audio Loudness & Volume Normalizer"": produces archive files; requires audio files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","id-photo-maker","false","false","Cannot connect ""PDF → Images"" to ""ID & Passport Photo Studio"": produces archive files; requires image files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","token-counter","false","false","Cannot connect ""PDF → Images"" to ""Token & Context Studio"": produces archive files; requires textfile files. Select or extract compatible artifacts first.","""PDF → Images"" does not produce text."
"pdf-to-images","local-llm-playground","false","false","""Local LLM Playground & Benchmark"" does not accept files.","""PDF → Images"" does not produce text."
"image-exif","json-format","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","base64-codec","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","markdown-preview","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","yaml-json","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","csv-json","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","text-diff","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","file-metadata","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-preview","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","qr-generator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","regex-tester","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","jwt-decoder","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","timestamp-converter","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","hash-generator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","url-utils","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","uuid-generator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","qr-decoder","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","passphrase-generator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","prompt-library","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","sql-formatter","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","cron-explainer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","text-cases","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","html-entities","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","mime-lookup","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","http-status","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-convert","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-compress","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","zip-create","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","zip-extract","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
